"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
302264,"1080 Sint-Jans-Molenbeek, Belgium","Brussels, Belgium",Belgium,50.852373797829,4.308481277279,land,,2023-10-11,mpc,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305334,"Antwerp, Belgium","Flanders, Belgium",Belgium,51.129833566798,4.571757772045,land,inland,2023-09-16,"AKTI Lier",3,,3,0.44,0.06,0.00,1,,1,,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
319249,"Liège, Belgium","Wallonia, Belgium",Belgium,50.58887847629,5.5705806110265,land,saltwater,2024-03-20,corsica,25,,25,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333893,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.799207142791,4.230111371745,land,inland,2024-08-26,TOMRA24,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334109,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,51.00185665302,4.8186046723276,land,inland,2024-08-30,TOMRA24,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334214,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.8804063,4.7100338,land,inland,2024-09-05,TOMRA24,2,,2,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334216,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84622612,4.73837616,land,inland,2024-09-05,TOMRA24,2,,2,19.21,0.12,0.00,,1,18,2,3,12,,,,5,1,1,1,1,,43,,,,,,,3,,,2,,9,,1,,,,,,,1,51,,,,,,,3,,,,,,,,,,,,,,158
334217,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845587540096,4.7370918041667,land,inland,2024-09-05,"tomra 24",2,,2,883.88,0.13,0.00,,3,11,6,,2,1,2,2,5,,2,,1,,5,,,,,9,6,29,,,4,13,5,,1,,2,,4,,,43,98,,,,,,,15,,,,,,,,,,,,,,269
334218,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845980788113,4.7376663036649,land,inland,2024-09-05,tomra24,1,,1,18.71,0.00,0.00,,7,16,,1,1,2,,,4,2,3,3,,,1,,,,,,,,,,5,,6,,,,,,8,,2,,112,,,,10,,,19,,,,,,,,,,,,,,202
334219,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845989280074,4.7376459699683,land,inland,2024-09-05,TOMRA24,3,,3,25.09,0.00,0.00,,,,,1,4,2,,,43,2,1,2,,,11,1,,,,,,2,,,1,,4,,,1,,,,,,88,60,,,,2,,,1,,,,,,,,,,,,,,226
334220,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.846077054739,4.7376380860806,land,inland,2024-09-05,TOMRA24,1,,1,7.96,0.33,0.00,,1,,,,1,1,,,211,1,,,,,18,,,,,,,,,,,1,,,,,,,,,,17,36,,,,3,,,,,,,,,,,,,,,,,290
334221,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84609316,4.73757775,land,inland,2024-09-05,TOMRA24,1,,1,16.85,0.06,0.00,,3,11,,,2,1,,,2,,,,,,,,2,,,3,,4,,,5,4,,2,,,,,4,,,2,,,,,,,,32,,,,,,,,,,,,,,77
334538,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845542478289,4.7372415323064,land,inland,2024-09-03,TOMRA24,1,,1,0.01,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334539,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.826846735252,4.727401129132,land,inland,2024-09-04,TOMRA24,5,,5,99.39,0.00,0.00,,22,7,3,6,3,3,3,3,5,1,1,,2,,1,,,,1,2,,34,,12,10,1,3,,,,,,1,,,7,1,,,,,,,11,,,,,,,,,,,,,,143
334541,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845478968502,4.7372197504931,land,inland,2024-09-05,TOMRA24,1,,1,301.94,0.00,0.00,,7,15,3,,10,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
334542,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.86334106,4.71172149,land,inland,2024-09-05,"tomra 24",4,,4,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334543,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.861622007235,4.4709624242104,land,inland,2024-09-05,TOMRA24,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
